city,osm_id,name,area,combined_score_cultural,combined_score_environmental,combined_score_nature,combined_score_physical,combined_score_social
taipeh,314211284,碧湖公園,16.2668183645363,0.500080573533203,-1.21913262689312,5.58044546267702,-0.820601278649512,-0.290885002138999
taipeh,797027311,磺溪公園,0.26522297245953,-0.212248980556501,-0.525091477666782,-0.130590737890862,0.688381237238068,-0.0519331344006984
taipeh,299403735,社子公園,0.911977645006318,-0.255636682472143,-0.634736888771453,-0.499456095813538,0.660025245316587,-0.229043810644998
taipeh,299297074,社正公園,0.347538367445896,-0.235824507535592,-0.541829780757814,-0.186901167105247,1.05055243078781,-0.0789705831162193
taipeh,421952572,神農坡打石場公園,0.0984530960121683,-0.224250848042035,-0.487556323344658,0.482770134724968,0.791599942595314,0.0091925588938301
taipeh,458218182,福中公園,0.304792410470363,-0.221953604256616,-0.533269434823401,-0.149372333932224,1.78517542181839,-0.0619644674721597
taipeh,556614964,福壽公園,0.222833452220684,-0.230325323125827,-0.516041934568229,-0.100146573192554,0.671863080525131,-0.0373153708140719
taipeh,689786497,福安河濱公園,1.48165569303503,-0.249675776098905,-0.703990700321116,-0.722383861946405,0.778939907640159,-0.340909772680992
taipeh,4820141,福州山公園,18.9638911123168,0.154857299896085,-1.25767506103265,-1.31638852061079,-1.92636198891963,0.947417437869284
taipeh,220327857,福志公園,1.22047003836673,-0.264107305620659,-0.674458984014523,-0.348160546150626,0.47167704465313,1.02214034772467
taipeh,777894207,福文公園,0.257953594974143,-0.231928809840123,-0.523561316657305,-0.125443022334383,0.646800719419081,-0.0494614591301994
taipeh,491638034,福星公園,0.151916068998061,-0.226942076879837,-0.500176557575569,-0.0467728122296904,1.22563823813829,0.475398421595752
taipeh,1158421218,福星公園,3.18091645411543,-0.299942847574646,-0.842505984291308,-1.19842581111736,-0.201194901492687,1.38369146762472
taipeh,259080204,福林公園,2.57383650790858,0.299326414204079,-0.800842668527467,-0.286249848676603,3.01707915177496,-0.389285682636758
taipeh,14015167,福興公園,0.0360174850026002,-0.220936976521628,-0.472016271822003,0.0479630620676648,0.880424944473366,0.0337994603724687
taipeh,501967663,福華公園,0.0340242454159295,-0.220827920386932,-0.471504864562672,0.536769905706226,0.864356647648569,0.52171192334126
taipeh,10036590,立農公園,1.66802375698826,-0.274505489494101,-0.723220172292408,-0.797128544822579,0.288093232648431,-0.371971216569465
taipeh,421735090,竹夢園,0.143882500729952,-0.226545756830291,-0.49831805643831,0.0484477969623757,0.746363906023825,-0.0086859187500458
taipeh,504669513,管材藝術區,0.14625508496562,-0.226663092426572,-0.498868289360864,-0.0423715808565369,0.789590130927705,-0.0095747122163993
taipeh,9494997,紫陽公園,1.33708005671519,-0.267005775376823,-0.688051052708274,0.580286248751965,1.27421447432649,-0.315162395391201
taipeh,234754531,經貿公園,0.395884738373487,-0.237820622796011,-0.551190353067587,-0.218391685683443,0.524119670534328,-0.0940907534463298
taipeh,324949341,維也納藝術廣場,0.35161066730453,-0.235995384207578,-0.542631088916668,-0.172152872860713,0.56009781483382,-0.0802649394277592
taipeh,592227591,羅馬廣場,0.336770400405369,-0.210340946441588,-0.539699239601111,1.43940691796707,1.34358876924445,-0.0755291113644302
taipeh,278136691,美仁一號公園,0.15220782946345,-0.221119218452516,-0.500243809848661,-0.0469990600364627,0.738269164132325,-0.0117965960264666
taipeh,220208103,美善公園,0.250844950882138,-0.231607893591185,-0.522056413702486,-0.120380279065189,1.13366810997,-0.0470305832975976
